BSSID,SSID,Building,Floor,Location_x,Location_y,Frequency,AccX,AccY,AccZ,ORIx,ORIy,ORIz,Level,GeoX,GeoY,GeoZ,Model,Time
44:6a:2e:09:f5:01,eduroam,IBSS,4N-right,50,5,2437,-9.6609,-0.8042,1.4798,347.3318039671145,4.703876149306912,-81.29145667119855,-89,42.9375,34.4375,0.4375,EVA-AL10,1534322165632
44:6a:2e:09:f8:11,eduroam,IBSS,4N-right,50,5,5745,-9.7646,-0.7136,0.55939996,346.48320504293287,4.17294505455431,-86.72119068398105,-80,40.6875,34.25,5.1875,EVA-AL10,1534322152032
44:6a:2e:09:c4:61,eduroam,IBSS,4N-right,50,5,2437,-9.6622,-0.8013,1.4726,347.3737720644697,4.686895445256614,-81.33432976861872,-80,43.25,34.625,0.4375,EVA-AL10,1534322165662
44:6a:2e:09:c6:80,XJTLU,IBSS,4N-right,50,5,2462,9.5595,-0.3297,2.1622999,21.284194510458715,1.926670860134598,77.25452800377587,-87,-30.5625,27.375,3.625,EVA-AL10,1534319606942
d4:50:3f:9c:1f:97,SURF,IBSS,4N-right,50,5,2412,-9.6539,-0.68,1.5841999,347.91540350433075,3.9761305922994543,-80.68085141977775,-64,44.625,33.4375,-0.75,EVA-AL10,1534322165959
56:e4:bd:bc:fa:07,VSspeed-BDBCFA07,IBSS,4N-right,50,5,2442,-9.5919,0.1374,2.0362,1.8844827026221334,-0.8027953020815872,-78.01498077539759,-88,44.375,35.1875,-10.625,EVA-AL10,1534321787961
44:6a:2e:09:f6:a0,XJTLU,IBSS,4N-right,50,5,2412,-9.229,0.2242,3.3082,359.5121550725532,-1.3100224921239236,-70.27942954033213,-87,38.125,38.1875,-13.3125,EVA-AL10,1534321738800
44:6a:2e:09:f8:10,XJTLU,IBSS,4N-right,50,5,5745,-9.5456,-0.8652,2.074,345.41711582010504,5.061598342463044,-77.74170490670537,-83,35.875,37.1875,1.25,EVA-AL10,1534322100265
ac:4e:91:61:21:81,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:1c:20,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:14:81,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
28:f3:66:a7:c3:c0,Mixers-9746,IBSS,4N-right,50,5,2452,-9.6543,-0.77989995,1.5349,348.4181284791321,4.5614334079399415,-80.96637381765179,-82,44.0625,34.625,-0.5625,EVA-AL10,1534322165386
44:6a:2e:09:c2:51,eduroam,IBSS,4N-right,50,5,5765,-9.6385,-0.7956,1.6236999,347.19068457489925,4.6534492895515305,-80.43774449664949,-78,43.625,34.125,-0.3125,EVA-AL10,1534322164970
a4:c6:4f:d5:fa:a0,XJTLU,IBSS,4N-right,50,5,2462,9.5587,-0.30629998,2.1692998,23.991398044601212,1.7898804204709313,77.21358784989081,-85,-32.375,25.5625,3.875,EVA-AL10,1534319346503
44:6a:2e:09:f7:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:41:b0,XJTLU,IBSS,4N-right,50,5,5825,-0.0345,0.221,9.804,176.66989163760326,-1.2913245291058963,-0.20162140798645098,-84,-2.0,-37.3125,-35.3125,EVA-AL10,1534318230092
44:6a:2e:09:f3:e1,eduroam,IBSS,4N-right,50,5,2437,9.6131,-0.475,1.8792,358.1613284433582,2.7763188586840926,78.93911903047865,-89,-33.375,33.4375,-7.5625,EVA-AL10,1534320217075
44:6a:2e:09:c1:a0,XJTLU,IBSS,4N-right,50,5,2462,-9.565499,0.1677,2.1547,1.7634501497039208,-0.9798461317253355,-77.30557683763254,-85,38.1875,37.6875,-9.8125,EVA-AL10,1534321643672
44:6a:2e:09:c2:40,XJTLU,IBSS,4N-right,50,5,2462,-9.4609995,-0.8348,2.4417999,355.9899916694173,4.8832804593674055,-75.52827965332519,-87,32.875,35.5625,-6.125,EVA-AL10,1534322015187
44:6a:2e:09:c4:80,XJTLU,IBSS,4N-right,50,5,2462,-9.462,-0.86439997,2.4275,355.07307847381765,5.056883377501619,-75.61095909322819,-89,32.4375,35.4375,-5.4375,EVA-AL10,1534322015220
44:6a:2e:09:d6:f1,eduroam,IBSS,4N-right,50,5,5745,-9.5169,-0.3193,2.3441,1.0627591854422955,1.8658755597757262,-76.16295449138111,-87,39.3125,37.5625,-10.375,EVA-AL10,1534321737965
0c:d8:6c:b9:51:90,IBSSPMO,IBSS,4N-right,50,5,2472,-9.7603,-0.6896,0.6559,347.0926004970969,4.032370796812162,-86.15545977540724,-82,41.3125,35.1875,4.625,EVA-AL10,1534322152317
80:89:17:1f:09:02,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:e9:50,XJTLU,IBSS,4N-right,50,5,5825,-9.672,-0.2923,1.5927,1.4075015645761704,1.7080342636466685,-80.64895443635379,-85,32.875,39.625,-6.375,EVA-AL10,1534321605396
44:6a:2e:09:bd:c1,eduroam,IBSS,4N-right,50,5,2412,-9.7418995,-0.746,0.8412,347.8866356013203,4.362789308761169,-85.06482882911794,-78,40.75,35.75,3.5,EVA-AL10,1534322153349
44:6a:2e:09:d2:90,XJTLU,IBSS,4N-right,50,5,5765,-9.6276,-0.81409997,1.678,346.6714766460833,4.761926353949673,-80.11320122804716,-80,42.9375,34.75,0.0,EVA-AL10,1534322164727
44:6a:2e:09:f8:70,XJTLU,IBSS,4N-right,50,5,5825,-9.480599,-0.3385,2.4847,346.29934232689163,1.978096848499505,-75.31407126057525,-82,37.3125,34.625,-1.375,EVA-AL10,1534322098558
44:6a:2e:09:c1:81,eduroam,IBSS,4N-right,50,5,2462,-9.7582,-0.701,0.6749,346.318104002768,4.099141018590914,-86.0435881069916,-77,40.5625,34.6875,4.9375,EVA-AL10,1534322152351
44:6a:2e:09:d6:21,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:12:d1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c7:d0,XJTLU,IBSS,4N-right,50,5,5825,-9.6227,-0.8323,1.6970999,347.33301034927666,4.8686352531264285,-79.99792812542485,-75,42.9375,34.4375,-0.5625,EVA-AL10,1534322164076
44:6a:2e:07:41:81,eduroam,IBSS,4N-right,50,5,2462,-9.644199,-0.37399998,1.7375,8.406736849329679,2.1856528504412642,-79.7871416574491,-92,23.0625,22.375,-7.375,EVA-AL10,1534321191342
00:06:f4:b8:4a:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:43:90,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:00:fd:51,eduroam,IBSS,4N-right,50,5,5765,9.5854,-0.19909999,2.0614,22.67887986538759,1.1633393772211396,77.86304321731065,-84,-32.5625,25.0625,3.4375,EVA-AL10,1534319345702
44:6a:2e:09:d8:c0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
ac:4e:91:61:1f:c0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d7:d0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f6:50,XJTLU,IBSS,4N-right,50,5,5745,-9.6209,-0.79649997,1.7245,347.2147029351156,4.658725610685365,-79.83792411392814,-84,43.375,34.875,-0.5625,EVA-AL10,1534322165129
44:6a:2e:09:f8:60,XJTLU,IBSS,4N-right,50,5,2412,-9.618899,0.1406,1.9043,1.5888951672324303,-0.8214940655124078,-78.80168196399966,-90,37.6875,36.1875,-8.5,EVA-AL10,1534321644757
44:6a:2e:09:c3:e0,XJTLU,IBSS,4N-right,50,5,2437,-9.748,-0.7434,0.7701,349.10228035376196,4.347543899646877,-85.48296617991696,-79,40.6875,34.6875,2.875,EVA-AL10,1534322152887
7a:11:dc:38:d3:58,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c6:41,eduroam,IBSS,4N-right,50,5,2437,-9.5001,-0.0275,2.4325,7.818214453269177,0.16067071533294863,-75.63797932158477,-89,31.3125,27.75,-11.9375,EVA-AL10,1534321065364
44:6a:2e:09:f2:61,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
56:e4:bd:bc:da:71,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d6:a1,eduroam,IBSS,4N-right,50,5,2412,-9.6065,0.1432,1.9655999,2.5254899798123063,-0.8366882482079243,-78.43623952264728,-91,37.0,36.75,-9.25,EVA-AL10,1534321644674
44:6a:2e:09:c3:80,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f5:40,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d5:d1,eduroam,IBSS,4N-right,50,5,5785,0.3098,9.624499,1.8554,342.51031708294187,-78.94107246458127,9.479348049041189,-85,2.875,-33.375,-35.625,EVA-AL10,1534319125666
44:6a:2e:09:f8:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d9:00,XJTLU,IBSS,4N-right,50,5,2412,9.1996,-0.76019996,3.3104,358.79868541132385,4.445986989267448,70.20915372396188,-84,-31.4375,42.0,-12.1875,EVA-AL10,1534319953257
44:6a:2e:09:f2:f1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:3f:a1,eduroam,IBSS,4N-right,50,5,2437,-9.750199,-0.7575,0.7276,348.96240576352295,4.430158025865943,-85.73226125443325,-83,40.875,35.125,3.1875,EVA-AL10,1534322152679
44:6a:2e:09:c4:c1,eduroam,IBSS,4N-right,50,5,2412,-9.6024,-0.7899,1.8273,344.959252381546,4.620062044228039,-79.22565229634985,-89,35.875,36.5625,2.375,EVA-AL10,1534322101161
44:6a:2e:09:f6:30,XJTLU,IBSS,4N-right,50,5,5785,-9.76,-0.7985,0.5244,346.5235492628128,4.670445788414284,-86.92448443443732,-88,40.8125,36.25,5.6875,EVA-AL10,1534322151527
44:6a:2e:09:c1:a1,eduroam,IBSS,4N-right,50,5,2462,-2.7296999,1.6524999,9.2729,46.80809234441944,-9.701174664036632,-16.403054461622464,-89,-12.4375,16.5625,-43.8125,EVA-AL10,1534322087728
44:6a:2e:09:f6:21,eduroam,IBSS,4N-right,50,5,2437,9.6135,-0.4886,1.8736,359.1440591560691,2.855877542466636,78.97171952338712,-86,-34.125,32.9375,-7.125,EVA-AL10,1534320216905
a4:c6:4f:d5:fa:e0,XJTLU,IBSS,4N-right,50,5,2437,-9.6502,-0.8648,1.5148,347.553114049054,5.059243634746681,-81.07903095782198,-81,38.3125,36.8125,1.4375,EVA-AL10,1534322139195
44:6a:2e:09:f2:e0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f1:01,eduroam,IBSS,4N-right,50,5,2412,-0.055,0.912,9.7639,165.27215006392788,-5.336162128700624,-0.3227434337147482,-87,-8.6875,-36.9375,-32.625,EVA-AL10,1534318472082
ba:69:6c:39:0c:7c,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c1:c0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:00,XJTLU,IBSS,4N-right,50,5,2462,-9.5243,0.1064,2.3334,13.502970654187035,-0.6216654087603133,-76.23400211912758,-88,32.25,26.0625,-14.4375,EVA-AL10,1534321011653
44:6a:2e:09:c4:50,XJTLU,IBSS,4N-right,50,5,5785,-9.6229,-0.81259996,1.7055999,348.2284122909722,4.753120105675411,-79.94905812191341,-70,42.75,33.8125,-1.1875,EVA-AL10,1534322164644
a4:c6:4f:d5:fa:b0,XJTLU,IBSS,4N-right,50,5,5805,-9.6419,-0.4795,1.7241,6.636662163182787,2.802641980858499,-79.86189807791489,-86,22.75,22.8125,-6.625,EVA-AL10,1534321189722
44:6a:2e:09:f7:c1,eduroam,IBSS,4N-right,50,5,2462,-9.6076,-0.6925,1.8392999,347.5934522925184,4.049369856995854,-79.16230229179799,-83,39.0,36.6875,0.125,EVA-AL10,1534322138994
a4:c6:4f:d5:fb:10,XJTLU,IBSS,4N-right,50,5,5765,-0.1389,-0.0676,9.8054,188.2249361103297,0.3949603845110417,-0.8115783917456947,-84,4.25,-26.1875,-30.625,EVA-AL10,1534317782597
44:6a:2e:07:43:81,eduroam,IBSS,4N-right,50,5,2412,-9.6469,-0.021499999,1.7623999,347.15334990712233,0.12561555649043835,-79.64676077943781,-89,41.6875,29.4375,-0.8125,EVA-AL10,1534321950119
